566	Schiller
567	Brann
568	Brann
569	Brann
570	Fries
571	United States. Central Intelligence Agency
572	Potter
573	Lamb
574	Blake
575	Bacon
576	Project Gutenberg
577	Johnson
578	Nakashima
579	Lanier
580	Dickens
581	Jenkins
582	Potter
583	Collins
584	Wilson
585	Craft
586	Browne
587	Marquis
588	Dickens
589	Stevenson
590	Japp
591	Teasdale
592	Lindsay
593	Maupassant
594	Coolidge
595	Aldrich
596	Teasdale
597	Unknown
598	Snorri Sturluson
599	Thackeray
600	Dostoyevsky
601	Lewis
602	Lucan
603	Borrow
604	Arnold
605	Burroughs
606	Linderman
607	Melanchthon
608	Milton
609	Wu
610	Tennyson
611	Buchan
612	Japan
613	Japan
614	Stevenson
615	Ariosto
616	Stevenson
617	Seeger
618	Unknown
619	Trollope
620	Carroll
621	James
622	Stevenson
623	Swift
624	Bellamy
625	Aldrich
626	Bury
627	Stevenson
628	Bonnell
629	Bonnell
630	Bonnell
631	Bonnell
632	Bonnell
634	Plouffe
635	Bonnell
636	Mackay
637	Stevenson
638	Conrad
639	Gamble
640	Lang
641	Lang
642	James
643	James
644	Dickens
645	James
646	Ballantyne
647	Stevenson
648	Borrow
649	Dixon
650	Dickens
651	Carroll
652	Johnson
653	Dickens
654	Bunyan
655	Browning
656	Sharp
657	Giles
658	Quintus
659	Alger
660	Project Gutenberg; Webster
661	Project Gutenberg; Webster
662	Project Gutenberg; Webster
663	Project Gutenberg; Webster
664	Project Gutenberg; Webster
665	Project Gutenberg; Webster
666	Project Gutenberg; Webster
667	Project Gutenberg; Webster
668	Project Gutenberg; Webster
669	Project Gutenberg; Webster
670	Project Gutenberg; Webster
671	Alger
672	Walter
673	Project Gutenberg
674	Plutarch
675	Dickens
676	Dickens
677	Kingsley
678	Dickens
679	Harper
680	Naidu
681	Gorky
682	Fee
683	Walton
684	United States. Arms Control and Disarmament Agency
685	United States. Army. Corps of Engineers. Manhattan District
686	European Union
687	Conrad
688	Dunbar-Nelson
689	Tolstoy
690	Russell
691	Riley
692	Riley
693	Mitchell
694	Various
695	Kingsley
696	Walpole
697	MacDonald
698	Stevenson
699	Dickens
700	Dickens
701	Ruskin
702	Young
703	Lovelace
704	Van Dyke
705	Fairless
706	Hornung
707	Hornung
708	MacDonald
709	MacDonald
710	London
711	Haggard
712	Ellis
713	Mackay
714	Hope
715	Buchan
716	Marquis
717	Hearn
718	Wells
719	Henley
720	Conrad
721	Wiggin
722	Adam
723	Howells
724	Howells
725	Smiles
726	Howells
727	Carpenter
728	Howells
729	Levy
730	Dickens
731	Gibbon
732	Gibbon
733	Gibbon
734	Gibbon
735	Gibbon
736	Gibbon
737	Hope
738	Lang
739	Clay
740	Calhoun
741	Benton
742	Brisbane
743	Godwin
744	Bonnell
745	Kanada
746	London
747	Gould
748	Yates
749	John of Damascus
750	Evans
751	Holmes
752	Freud
753	White
754	Van Loon
755	Bird
756	Munk
757	Gilbert
758	Geological Survey (U.S.); United States. National Aeronautics and Space Administration
759	Beerbohm
760	Beerbohm
761	Beerbohm
762	Whale
763	Day
764	Dodge
765	Merritt
766	Dickens
767	Brontë
768	Brontë
769	Okakura
770	Nesbit
771	Brontë
772	Stevenson
773	Wilde
774	Wilde
775	Wells
776	Marquis
777	Claxton
778	Nesbit
779	Marlowe
780	Wells
781	Marshall
782	Mandeville
783	Badger
784	Boyesen
785	Lucretius Carus
786	Dickens
787	Barr
788	London
789	Fairless
790	Wilde
791	Tennyson
792	Brown
793	Talbot
794	Nesbit
795	Lang
796	Stendhal
797	Stendhal
798	Stendhal
799	Verne
800	Verne
801	Stendhal
802	Stendhal
803	Stendhal
804	Sterne
805	Fitzgerald
806	Sophocles
807	Dickens
808	Gilbert
809	Dickens
810	Dickens
811	Marlowe
813	Tolstoi
814	Trollope
815	Tocqueville
816	Tocqueville
817	Raymond
818	Barber
819	Casson
820	Dyer
821	Dickens
822	Tymon
823	Power
824	Dickens
825	Anonymous
826	Anonymous
827	Anonymous
828	Anonymous
829	Swift
830	Apollonius
831	Chrétien
832	McSpadden
833	Veblen
834	Doyle
835	Fairless
836	Nesbit
837	Nesbit
838	Smiles
839	Stevenson
840	Blackmore
841	Lowell
842	Brown
843	Simms
844	Wilde
845	Timrod
846	Weems
847	Macaulay
848	Stevenson
849	Jerome
850	Smith
851	Rowlandson
852	Dewey
853	Reu
854	Wilde
855	Jerome
856	Jerome
857	Jerome
858	Jerome
859	Mayo
860	Mayo
861	Bacon
862	Wister
863	Christie
864	Stevenson
865	Jerome
866	Jerome
867	Jerome
868	Jerome
869	Jerome
870	Jerome
871	Epictetus
872	Dickens
873	Wilde
874	Marsh
875	Wilde
876	Davis
877	Irving
878	Whittier
879	Whittier
880	Lowell
881	Stoddard
882	Dickens
883	Dickens
884	Mackay
885	Wilde
886	Duff Gordon
887	Wilde
888	Collins
889	Der Ling
890	Gibbon
891	Gibbon
892	Gibbon
893	Gibbon
894	Gibbon
895	Gibbon
896	Adams
897	Thackeray
898	James
899	Marion
900	Gibbon
901	Marlowe
902	Wilde
903	Doyle
904	Stratton-Porter
905	Dana
906	Lowell
907	Chanute
908	Shaw
909	Filson
910	London
911	London
912	Dickens
913	Lermontov
914	Dickens
915	Hazeltine
916	Dickens
917	Dickens
918	Dickens
919	Spinoza
920	Spinoza
921	Wilde
922	Dickens
923	James
924	Dickens
925	United States. Presidents
926	Miller
927	Dickens
928	Carroll
929	Nagel
930	Waters
931	Gilbert
932	Poe
933	Gilbert
934	Gilbert
935	Smiles
936	Wiggin
937	Ryan
938	Bower
939	Smiles
940	Cooper
941	Guest
942	Hudson
943	Shaw
944	Darwin
945	Haldeman-Julius
946	Austen
947	Southey
948	Spinoza
949	Appleton
950	Appleton
951	Appleton
952	Appleton
953	Appleton
954	Appleton
955	Baum
956	Baum
957	Baum
958	Baum
959	Baum
960	Baum
961	Baum
962	Kendall
963	Dickens
964	Pyle
965	Dumas
966	Peacock
967	Dickens
968	Dickens
969	Brontë
970	Stewart
971	Spinoza
972	Bierce
973	Pyle
974	Conrad
975	Spinoza
976	Hawthorne
977	Kipling
978	Freeman
979	Munro
980	Tarkington
981	Gummere
982	Lear
983	Defoe
984	Gordon
985	Tolstoy
986	Tolstoy
987	Various; Cattell
988	Key
989	Spinoza
990	Spinoza
991	Spinoza
992	Spinoza
993	Higginson
994	Synge
995	Service
996	Cervantes Saavedra
997	Dante Alighieri
998	Dante Alighieri
999	Dante Alighieri
1000	Dante Alighieri
1001	Dante Alighieri
1002	Dante Alighieri
1003	Dante Alighieri
1004	Dante Alighieri
1005	Dante Alighieri
1006	Dante Alighieri
1007	Dante Alighieri
1008	Dante Alighieri
1009	Dante Alighieri
1010	Dante Alighieri
1011	Dante Alighieri
1012	Dante Alighieri
1013	Wells
1014	Bower
1015	Parkman
1016	Spinoza
1017	Wilde
1018	Kingsley
1019	Brontë
1020	Lowell
1021	Lindsay
1022	Thoreau
1023	Dickens
1024	Osbourne
1025	Rumford
1026	Grossmith
1027	Grey
1028	Brontë
1029	London
1030	Mackay
1031	Wilde
1032	James
1033	Wiggin
1034	Owen
1035	Robinson
1036	Lawson
1037	Venables
1038	Raleigh
1039	Livingstone
1040	Robinson
1041	Shakespeare
1042	Meredith
1043	McCabe
1044	Twain
1045	Shakespeare
1046	Wells
1047	Wells
1048	Van Dyke
1049	Summerhayes
1050	Shaw
1051	Carlyle
1052	American Tract Society
1053	Conrad
1054	Lang
1055	Conrad
1056	London
1057	Wilde
1058	Conrad
1059	Wells
1060	Lang
1061	Fiske
1062	Poe
1063	Poe
1064	Poe
1065	Poe
1066	Freeman
1067	Grant
1068	Grant
1069	Zola
1074	London
1075	London
1076	Bramah
1077	Bramah
1078	Altsheler
1079	Sterne
1080	Swift
1081	Gogol
1082	Bishop
1083	Conrad
1084	First Presbyterian Church (Marion
1085	Carlyle
1086	Twain
1087	Roth
1088	Seton
1089	London
1090	Swift
1091	Carlyle
1092	Giraldus
1093	James
1094	Marlowe
1095	Grey
1096	London
1097	Shaw
1098	Tarkington
1099	White
1100	Shakespeare
1101	Shakespeare
1102	Shakespeare
1103	Shakespeare
1104	Shakespeare
1105	Shakespeare
1106	Shakespeare
1107	Shakespeare
1108	Shakespeare
1109	Shakespeare
1110	Shakespeare
1111	Shakespeare
1112	Shakespeare
1113	Shakespeare
1114	Shakespeare
1115	Shakespeare
1116	Shakespeare
1117	Shakespeare
1118	Shakespeare
1119	Shakespeare
1120	Shakespeare
1121	Shakespeare
1122	Shakespeare
1123	Shakespeare
1124	Shakespeare
1125	Shakespeare
1126	Shakespeare
1127	Shakespeare
1128	Shakespeare
1129	Shakespeare
1130	Shakespeare
1131	Shakespeare
1132	Shakespeare
1133	Shakespeare
1134	Shakespeare
1135	Shakespeare
1136	Shakespeare
1137	Shakespeare
1138	Wells
1139	Van Dyke
1140	Carlyle
1141	Wilde
1142	Conrad
1143	Conrad
1144	James
1145	Hope
1146	Fielding
1147	Fielding
1148	Giraldus
1149	Defoe
1150	Saxo
1151	Shumway
1152	Eiríkr Magnússon
1153	Burroughs
1154	Lofting
1155	Christie
1156	Lewis
1157	Brieux
1158	Tarkington
1159	Rohmer
1160	London
1161	London
1162	London
1163	London
1164	London
1165	Rittenhouse
1166	Rittenhouse
1167	Green
1168	Duncan
1169	Xenophon
1170	Xenophon
1171	Xenophon
1172	Xenophon
1173	Xenophon
1174	Xenophon
1175	Xenophon
1176	Xenophon
1177	Xenophon
1178	Xenophon
1179	Xenophon
1180	Xenophon
1181	Xenophon
1182	Rohmer
1183	Rohmer
1184	Dumas
1185	Draper
1186	Meynell
1187	London
1188	Stoker
1189	Balzac
1190	James
1191	Congreve
1192	Congreve
1193	James
1194	Rougemont
1195	James
1196	Balzac
1197	Gogol
1198	Boldrewood
1199	Stevens
1200	Rabelais
1201	Spooner
1202	Conrad
1203	Hope
1204	Bower
1205	Meynell
1206	Bower
1207	Haggard
1208	London
1209	Prescott
1210	Hearn
1211	Herrick
1212	Austen
1213	Twain
1214	Rinehart
1215	Balzac
1216	Babbage
1217	Wiggin
1218	Packard
1219	Meredith
1220	Balzac
1221	Coulter
1222	Cobb
1223	Balzac
1224	Mims
1225	Tyndall
1226	Various
1227	Darwin
1228	Darwin
1229	Lanier
1230	Balzac
1231	Lawson
1232	Machiavelli
1233	Crile
1234	Conant
1235	Gautier
1236	Brooks
1237	Balzac
1238	Thomson
1239	Grey
1240	Synge
1241	Synge
1242	Balzac
1243	Meynell
1244	Congreve
1245	Woolf
1246	Aiken
1247	Millay
1248	Wetmore
1249	Rand
1250	Rand
1251	Malory
1252	Malory
1253	Flaubert
1254	Rostand
1256	Rostand
1257	Dumas
1258	Dumas
1259	Dumas
1260	Brontë
1261	Grey
1262	Grey
1263	Wharton
1264	Wells
1265	Strachey
1266	Reed
1267	Bramah
1268	Verne
1269	Wells
1270	Mencken
1271	Redgrove
1272	Lefebure
1273	Lyall
1274	Masefield
1275	Kingsley
1276	Meynell
1277	Balzac
1278	Wiggin
1279	Burns
1280	Masters
1281	Appleton
1282	Appleton
1283	Appleton
1284	Appleton
1285	Butler
1286	Lamb
1287	Goethe
1288	Grahame
1289	Dickens
1290	Flaubert
1291	Flaubert
1292	Congreve
1293	Ruskin
1294	Balzac
1295	Meynell
1296	Galt
1297	Davis
1298	Wister
1299	Bower
1300	Grey
1301	Carlyle
1302	Blades
1303	Caine
1304	Quiller-Couch
1305	Balzac
1306	Beerbohm
1307	Balzac
1308	Wilde
1309	Meynell
1310	Galt
1311	Dunsany
1312	Harte
1313	Lawson
1314	Oppenheim
1315	Huxley
1316	Conrad
1317	Paterson
1318	Reynolds
1319	Scott
1320	Gross
1321	Eliot
1322	Whitman
1323	Prescott
1324	Ransome
1325	Addams
1326	Ransome
1327	Von Arnim
1328	Synge
1329	Lindsay
1330	Bannerman
1331	Oliver
1332	Barrie
1333	Murray
1334	Jerome
1335	Kingsley
1336	Thompson
1337	Waterlow
1338	Wilde
1339	Wilde
1340	White
1341	Cardozo
1342	Austen
1343	Balzac
1344	Balzac
1345	Balzac
1346	Marx
1347	Le Roy
1348	McCarter
1349	Wallace
1350	Balzac
1351	Trueman
1352	Balzac
1353	Verne
1354	Montgomery
1355	Verne
1356	Bullen
1357	Balzac
1358	Tennyson
1359	Nield
1360	Kingsley
1361	Appleton
1362	Appleton
1363	Appleton
1364	Appleton
1365	Longfellow
1366	Reade
1367	Ouida
1368	Haggard
1369	Balzac
1370	White
1371	Irving
1372	Bonneville
1373	Balzac
1374	Balzac
1375	Wiggin
1376	Barrie
1377	Scott
1378	White
1379	Wister
1380	Balzac
1381	Meredith
1382	Meredith
1383	Meredith
1384	Galt
1385	Wister
1386	Wister
1387	Wister
1388	Wister
1389	Balzac
1390	Wister
1391	Wiggin
1392	Dickens
1393	Clough
1394	Dickens
1395	Lang
1396	Lytton
1397	Volney
1398	Troward
1399	Tolstoy
1400	Dickens
1401	Burroughs
1402	Morley
1403	Balzac
1404	Hamilton
1405	Balzac
1406	Dickens
1407	Dickens
1408	White
1409	Lowell
1410	Balzac
1411	Balzac
1412	Marryat
1413	Dickens
1414	Dickens
1415	Dickens
1416	Dickens
1417	Balzac
1418	Graves
1419	Dickens
1420	Holmes
1421	Dickens
1422	Dickens
1423	Collins
1424	Edgeworth
1425	Balzac
1426	Balzac
1427	Balzac
1428	Balzac
1429	Mansfield
1430	Nesbit
1431	Schreiner
1432	Balzac
1433	Balzac
1434	Meynell
1435	Dickens
1436	Lobo
1437	Balzac
1438	Collins
1439	Schreiner
1440	Schreiner
1441	Schreiner
1442	Oppenheim
1443	Balzac
1444	Henry
1445	Zerbe
1446	Stewart
1447	Oppenheim
1448	Spyri
1449	London
1450	Porter
1451	Tilden
1452	Plaatje
1453	Balzac
1454	Balzac
1455	Balzac
1456	Balzac
1457	Sabatini
1458	Schreiner
1459	Eliot
1460	Scott
1461	Scott
1462	Thackeray
1463	Gissing
1464	Dickens
1465	Dickens
1466	Gorky
1467	Dickens
1468	Macaulay
1469	Thompson
1470	Keene
1471	Thompson
1472	Mansfield
1473	Edgeworth
1474	Balzac
1475	Balzac
1476	Conrad
1477	Saki
1478	Stewart
1479	Cunninghame Graham
1480	Hughes
1481	Balzac
1482	Balzac
1483	Carvalho
1484	Blasco Ibáñez
1485	Nation
1486	Fiske
1487	Shaw
1488	Brooks
1489	McGuffey
1490	McGuffey
1491	Lang
